species,clan,gender,forename,surname,full_name,age,education,socio_economic_rank,disabilities,base_openness,base_conscientiousness,base_extraversion,base_agreeableness,base_neuroticism,refined_openness,refined_conscientiousness,refined_extraversion,refined_agreeableness,refined_neuroticism,motivation_academic_drive,motivation_values_based_motivation,motivation_career_focus,motivation_cultural_experience,motivation_personal_growth,motivation_social_connection,motivation_intellectual_curiosity,motivation_practical_skills,academic_year,student_id
Dwarf,granite,male,Varnok,Ironspire,Varnok Ironspire,18,academic,3,no_known_disabilities,0.4475081761108668,0.8985997261806405,0.6088468158728118,0.6813048006748841,0.20968853191723555,0.6475081761108668,0.9485997261806405,0.7088468158728117,0.6813048006748841,0.25968853191723557,0.6504590107126307,0.6928403446897725,0.7514742213172133,0.5950325220925553,0.6834958775235374,0.5482952902529459,0.5213034271533927,0.6463726852879353,1049-50,1808
Elf,palm,female,Mirani,Palmshadow,Mirani Palmshadow,18,no_qualifications,1,"adhd,blind_or_visually_impaired",0.8995980905065377,0.5310740577542996,0.7710650730611075,0.8417134251409564,0.5674209271113042,1.0,0.3310740577542996,1.0,0.8417134251409564,0.6674209271113043,0.5344303535678951,0.7358858777154699,0.4663973523534598,1.0,0.899313294070377,0.8570354826801785,0.8342313004488126,0.7492868684192683,1049-50,1809
Dwarf,sandstone,neuter,Sylen,Guildmark,Sylen Guildmark,18,academic,2,dyslexia,0.7723109257450747,0.7506412747600291,0.7664561154389546,0.6072691341006784,0.39316273889455244,1.0,0.750641274760029,0.9664561154389546,0.6072691341006784,0.3931627388945524,0.7859748508775724,0.611346215038102,0.7064626579686543,0.7796951586361809,0.8087204226483681,0.9001391382398244,0.7482295976268157,0.6340545225601462,1049-50,1810
Elf,rowan,male,Thalen,Nightfern,Thalen Nightfern,18,academic,7,no_known_disabilities,0.8340288991339212,0.5015030200091869,0.8067882552898243,0.7899877152387377,0.31489327188754895,0.9840288991339211,0.5515030200091868,0.8567882552898243,0.7899877152387377,0.464893271887549,0.7705120280828167,0.901941037542187,0.620387669672324,1.0,0.7864236705578806,0.9707638621414615,0.8137537085031905,0.6738911444457762,1049-50,1811
Elf,yew,female,Saelith,Everjudged,Saelith Everjudged,18,academic,7,no_known_disabilities,0.55792816614686,0.7540200967560151,0.42742990617030036,0.4461074069866979,0.5294793147414673,0.7079281661468599,0.804020096756015,0.47742990617030034,0.4461074069866979,0.6794793147414673,0.6573474698243055,0.611599476436893,0.8782150204079114,0.703418117180569,0.744145137220539,0.6261676906955436,0.7867426179645545,0.826986622347528,1049-50,1812
Dwarf,alabaster,male,Torrel,Kindgrip,Torrel Kindgrip,18,academic,2,"specific_learning_disability,autistic_spectrum,adhd",0.6912795891841227,0.7030886723112691,0.211417993800585,0.826163355313676,0.6443820478237005,1.0,0.6030886723112691,0.311417993800585,0.826163355313676,0.7943820478237005,0.8086374979819233,0.8058192351639856,0.5643157867287584,0.5493166157032775,0.8071825216399671,0.6632610783511553,0.8061498998837894,0.7021762776924133,1049-50,1813
Dwarf,malachite,male,Dorek,Greasehaft,Dorek Greasehaft,22,vocational,3,no_known_disabilities,0.7001524043368219,0.887732159871022,0.6061418378546295,0.646123223527207,0.2648903367998307,0.7001524043368219,1.0,0.6061418378546295,0.646123223527207,0.2648903367998307,0.7918967416806181,0.9526302457201204,0.6979570766492361,0.6515465754957294,0.8636012787054486,0.6240458348889032,0.7857694333308901,0.918005674287141,1049-50,1814
Dwarf,flint,female,Ulfa,Pickshard,Ulfa Pickshard,18,academic,2,no_known_disabilities,0.6998900939952153,0.7239862136927608,0.551800409328916,0.3023569271656773,0.4516924005016255,0.9998900939952152,0.7739862136927608,0.751800409328916,0.3023569271656773,0.4016924005016255,0.5891100362478316,0.7760285939398233,0.7898032163428745,0.528490934661148,0.6698598277817941,0.6538059951432165,0.5171015734424986,0.9257070965286782,1049-50,1815
Dwarf,bismuth,female,Tirra,Mindtwister,Tirra Mindtwister,18,academic,5,no_known_disabilities,0.8854772662879862,0.5840030374554889,0.7653603310355335,0.6478525043862464,0.6744812518865869,1.0,0.6340030374554888,0.8653603310355334,0.6478525043862464,0.724481251886587,0.8707724075748658,0.640727706915975,0.5899597211205295,0.7807600307308162,0.8355679296572787,0.6273286582549777,0.9815041898561567,0.5980729942150186,1049-50,1816
Dwarf,slate,female,Vilda,Steelmark,Vilda Steelmark,18,academic,5,requires_personal_care,0.5345367428789699,0.7955633407573732,0.30134697088164547,0.6565607451451849,0.4775728832513284,0.7345367428789699,0.8455633407573732,0.4013469708816455,0.6565607451451849,0.5275728832513285,0.6338111083969129,0.6692598997292043,0.6701954119274761,0.6100805620071109,0.6811252053268457,0.4769820071269854,0.7358984152446794,0.9331281244690159,1049-50,1817
Dwarf,obsidian,female,Syra,Dusksigil,Syra Dusksigil,18,vocational,6,specific_learning_disability,0.8182349324489872,0.8087951184248429,0.34619303467386364,0.6259995732729886,0.5878792574695877,0.9182349324489871,0.7587951184248428,0.4461930346738636,0.6259995732729886,0.7378792574695877,0.9588711363631578,0.858550024444344,0.5729418689171412,0.8373543834362205,0.8899748750662734,0.46535552624136683,0.9681155082706504,0.35215990269010267,1049-50,1818
Dwarf,sandstone,male,Harnin,Dustline,Harnin Dustline,18,academic,2,no_known_disabilities,0.8528075397874613,0.733352527451194,0.7914381544894478,0.7536332571106996,0.4347798914314879,1.0,0.7833525274511939,0.9914381544894477,0.7536332571106996,0.3847798914314879,0.5473026479268185,0.7512809759653964,0.5679147588376585,0.7883117698038926,0.6836518214368356,0.8982631248175882,0.7950839230989213,0.7136796607207548,1049-50,1819
Elf,yew,neuter,Melvaen,Loreshadow,Melvaen Loreshadow,18,academic,8,mental_health_disability,0.6897848500338596,0.715930168039672,0.4557422145888841,0.47737202997954353,0.5522315061126646,0.7397848500338595,0.665930168039672,0.30574221458888406,0.47737202997954353,0.9322315061126646,0.6672257604342928,0.7025832548426717,0.7166742126269919,0.6466353228585271,0.65386132884386,0.6840728058714786,0.6383373748287684,0.8104981175190741,1049-50,1820
Dwarf,flint,female,Brena,Cragburrow,Brena Cragburrow,18,academic,1,no_known_disabilities,0.5169019234388554,0.8041634878816518,0.5406082808948053,0.3010401059437689,0.4586319005427901,0.8169019234388554,0.8541634878816518,0.7406082808948052,0.3010401059437689,0.40863190054279014,0.49079213299446883,0.7259310177899957,0.8170416778451876,0.44686659594253564,0.7040152676621254,0.5703587450296947,0.7085267338303378,0.9598180419276048,1049-50,1821
Dwarf,bismuth,neuter,Sariol,Glimmerlock,Sariol Glimmerlock,18,academic,6,no_known_disabilities,0.8403848468041407,0.43471204721415757,0.5694136787567918,0.7752260409572962,0.45166784084206657,1.0,0.48471204721415756,0.6694136787567918,0.7752260409572962,0.5016678408420666,0.8626336379985922,0.8054801260484584,0.49002952704007363,0.9549279326119993,0.7631784424527897,0.7557440353108411,0.9266043327823147,0.4797268131402003,1049-50,1822
Dwarf,granite,female,Dirga,Thornbarrow,Dirga Thornbarrow,18,academic,8,"adhd,deaf_or_hearing_impaired",0.3188368274046801,0.8259909071943818,0.41832014717080146,0.6698638915524912,0.47941022181032367,0.5688368274046801,0.7259909071943818,0.5683201471708015,0.6698638915524912,0.7294102218103237,0.5635195075686417,0.6422543798254299,0.7344513331640514,0.5850304801465666,0.5121336718118165,0.4111245585685808,0.7001220867804437,0.6845064323323592,1049-50,1823
Dwarf,alabaster,male,Brenik,Greyfold,Brenik Greyfold,18,academic,4,no_known_disabilities,0.6412524318052266,0.6905106794115757,0.3680052431261599,0.7254135574176288,0.4163018757878436,0.8412524318052266,0.7405106794115757,0.4680052431261599,0.7254135574176288,0.4663018757878436,0.7518675653796053,0.8464688025268908,0.4695116659018509,0.821837468163663,0.6481279071440788,0.6567010049461891,0.6891591475802334,0.45408233938334497,1049-50,1824
Dwarf,alabaster,male,Torrel,Gracestone,Torrel Gracestone,18,vocational,3,physical_disability,0.7124979355303374,0.5495625173057384,0.37635314266640063,0.7503941766973584,0.4362876945318987,0.8124979355303373,0.5995625173057383,0.4763531426664006,0.7503941766973584,0.6362876945318987,0.6237321605086181,0.8033401842436311,0.42640532089648375,0.6990738249300658,0.7951854974513343,0.680903877222179,0.7303210825806763,0.5670286740185132,1049-50,1825
Elf,palm,male,Jaro,Breakwave,Jaro Breakwave,18,vocational,2,requires_personal_care,0.6514798883807771,0.6029885456786046,0.8329121473133385,0.7181516653735078,0.5581642829657281,0.851479888380777,0.6529885456786045,1.0,0.7181516653735078,0.5081642829657281,0.7027480393126051,0.75416103868633,0.6614037694913794,0.9768968274177429,0.8548105308447213,0.9732643899001117,0.6752587091523925,0.5667804594399706,1049-50,1826
Dwarf,alabaster,female,Calla,Chalkhaven,Calla Chalkhaven,18,vocational,1,no_known_disabilities,0.5853049715899715,0.6727338289208148,0.3587195936479297,0.8762669649224758,0.6048183689827497,0.7853049715899715,0.7227338289208147,0.5587195936479297,0.8762669649224758,0.5548183689827497,0.6328846043306582,0.8857531696744321,0.6547285292942036,0.7902300981122395,0.6619339152320167,0.7024649758634726,0.6902335653320547,0.5932021448153372,1049-50,1827
Dwarf,slate,female,Nerra,Greylatch,Nerra Greylatch,18,academic,6,no_known_disabilities,0.6796910917975891,0.8035343410049212,0.35627438212156853,0.6752196096915122,0.5940625508501928,0.8796910917975891,0.8535343410049211,0.45627438212156857,0.6752196096915122,0.6440625508501928,0.5587332362584595,0.601446452473451,0.743918151791889,0.4142532195844516,0.6427815721197648,0.5524306584415801,0.6038491289792514,0.926879428386687,1049-50,1828
Dwarf,flint,female,Brena,Chiselhand,Brena Chiselhand,18,vocational,1,dyslexia,0.6723373999040385,0.8352805645379215,0.518713751115757,0.5741097743063421,0.4619871483196436,0.8723373999040385,0.8352805645379214,0.718713751115757,0.5741097743063421,0.46198714831964366,0.663010168215997,0.6206030694012935,0.7060378091212093,0.4747619805853953,0.7585601455215106,0.7893254807390421,0.5292115559866597,0.9379668388615043,1049-50,1829
Dwarf,flint,female,Elska,Dustmantle,Elska Dustmantle,18,vocational,3,no_known_disabilities,0.5933813333556119,0.8541538204065423,0.6429894896890784,0.3078114361947701,0.522243803713044,0.6933813333556119,0.9041538204065422,0.7429894896890784,0.3078114361947701,0.5722438037130441,0.4682611218777817,0.5707941487647208,0.7608498001713278,0.6785677397685074,0.6366653302795839,0.8141500496833737,0.5665109728204474,0.92093642736661,1049-50,1830
Elf,holly,female,Vanya,Memorybraid,Vanya Memorybraid,18,academic,2,no_known_disabilities,0.8993883220285168,0.8203914438926061,0.32626868417920535,0.7266739629668748,0.38550571744275425,1.0,0.870391443892606,0.5262686841792054,0.7266739629668748,0.3355057174427542,0.8220873868261365,0.7401579047390635,0.601978232835802,0.8290072216700204,0.7764882305164997,0.7305110660000529,0.8334013263192894,0.6246011410600194,1049-50,1831
Dwarf,sandstone,male,Larnel,Lightload,Larnel Lightload,18,no_qualifications,2,no_known_disabilities,0.8303900180247898,0.6463707242173105,0.6027574317483128,0.7214719248132933,0.33772823116040795,0.9803900180247898,0.5963707242173104,0.8027574317483127,0.7214719248132933,0.33772823116040795,0.5479344785958865,0.6454267572088093,0.6490172520161656,0.8166279843463335,0.6703675503475721,0.929151985134882,0.7385178069327036,0.5401064217103377,1049-50,1832
Elf,holly,male,Calion,Inkweaver,Calion Inkweaver,18,academic,5,no_known_disabilities,0.7294438262727119,0.8384012698154711,0.31901511034151964,0.6116551170949706,0.5371426241033553,0.9294438262727118,0.8884012698154711,0.4190151103415196,0.6116551170949706,0.5871426241033554,0.8287004985558545,0.8056347756858457,0.6672956445052773,0.7698870549544798,0.8812701414625514,0.6316380798615474,0.824918455946678,0.6152464100998428,1049-50,1833
Dwarf,flint,female,Ylva,Coaljaw,Ylva Coaljaw,18,no_qualifications,2,physical_disability,0.5338712643615224,0.7457582606332039,0.7381033419526615,0.5620026416747972,0.438746842875428,0.6838712643615223,0.6957582606332039,0.9381033419526614,0.5620026416747972,0.538746842875428,0.5022213009266479,0.5984429209394453,0.6293479594544448,0.6968725682133283,0.605814893513936,0.639400641350183,0.6836835278612537,0.9599750327547283,1049-50,1834
Dwarf,granite,male,Keldrak,Ironspire,Keldrak Ironspire,18,academic,6,no_known_disabilities,0.4297136574181952,0.8410096676667635,0.5069996134332551,0.5529609257866792,0.4705615506557853,0.6297136574181952,0.8910096676667635,0.606999613433255,0.5529609257866792,0.5205615506557854,0.5289556576099304,0.708494326086627,0.7437697046213249,0.40864147755443264,0.6548484398163044,0.698556928215054,0.429833481286844,0.7881033341235628,1049-50,1835
Dwarf,granite,male,Jarvik,Honourforge,Jarvik Honourforge,18,academic,5,dyslexia,0.3499466644706825,0.927177240322565,0.4648749272636585,0.4782181438338039,0.3924017342294727,0.5499466644706825,0.9271772403225649,0.5648749272636585,0.4782181438338039,0.4924017342294727,0.4635695790933832,0.7958990319361321,0.9078234239364535,0.5509282089658584,0.8037868111289225,0.6363461847499815,0.676444154945402,0.6765040676009895,1049-50,1836
Dwarf,sandstone,female,Brina,Rambleforge,Brina Rambleforge,22,vocational,4,no_known_disabilities,0.6534261231266579,0.5607871580257852,0.6306773021055284,0.8167674019378883,0.3927323400228325,0.6534261231266579,0.7107871580257852,0.6306773021055284,0.8167674019378883,0.3927323400228325,0.5913853497924643,0.7716013634106168,0.5898405832627368,0.8226926319745396,0.7006636223172247,0.7478341491726772,0.6566943402014845,0.7447583615693996,1049-50,1837
Elf,ash,female,Saelith,Shardflicker,Saelith Shardflicker,18,no_qualifications,3,no_known_disabilities,0.8492517973436137,0.5903306372033716,0.5734949189221488,0.6192375656529479,0.6125984247722044,0.8992517973436136,0.5403306372033716,0.6734949189221487,0.6192375656529479,0.7125984247722045,0.8935409448117084,0.7300961809432976,0.6706724710926428,0.8096694239399036,0.9229884475017366,0.7817432493831463,0.8281275878324705,0.7049410023839334,1049-50,1838
Dwarf,sandstone,female,Velna,Guildmark,Velna Guildmark,18,vocational,3,no_known_disabilities,0.8995362365073667,0.7552755250727088,0.878518813162739,0.6386134915711678,0.4000785740974703,0.9995362365073667,0.8052755250727087,0.978518813162739,0.6386134915711678,0.45007857409747026,0.556691110858945,0.6459156078878376,0.6489288477628923,0.818328083348679,0.7306754658687377,0.8548681348878133,0.7788116651933051,0.6673580715560737,1049-50,1839
Elf,holly,neuter,Arlin,Lorebloom,Arlin Lorebloom,18,vocational,6,no_known_disabilities,0.7129063309977351,0.8319268542385846,0.3288095416066794,0.6060483985872491,0.3026507641499739,0.8129063309977351,0.8819268542385845,0.4288095416066794,0.6060483985872491,0.35265076414997387,0.7566200818779812,0.7976705234822976,0.547961227281202,0.8101355668289059,0.8230180303870224,0.7084134631249459,0.8500929052918829,0.7763670403497619,1049-50,1840
Elf,rowan,female,Rhialla,Blossomvow,Rhialla Blossomvow,18,academic,6,no_known_disabilities,0.7988417453839457,0.5109325420318142,0.623628444504045,0.7368662304064874,0.39845845780908595,0.9988417453839457,0.5609325420318141,0.723628444504045,0.7368662304064874,0.44845845780908594,0.8560645462262196,0.804958588375914,0.639005577464649,0.9363590345527821,0.832459880444755,0.9040235232428926,0.9368981011590525,0.5115599553843747,1049-50,1841
Elf,holly,male,Lomir,Emberhymn,Lomir Emberhymn,18,academic,8,no_known_disabilities,0.8517671059493119,0.8158879829361966,0.33606956346415534,0.899368419768863,0.33533650034247103,1.0,0.8658879829361965,0.38606956346415533,0.899368419768863,0.48533650034247106,0.8126678255030102,0.8730239362224044,0.5419390986545116,0.7912609007467992,0.8287436023724636,0.7086601020568102,0.7950212335888399,0.6763567409092168,1049-50,1842
Elf,yew,female,Ithira,Quietbark,Ithira Quietbark,18,academic,5,no_known_disabilities,0.756227420426713,0.8825189323310704,0.4763503333488979,0.5281866676547935,0.3701174014043437,0.9562274204267129,0.9325189323310703,0.576350333348898,0.5281866676547935,0.42011740140434367,0.8258739550651308,0.6077270032335158,0.7884591892444923,0.6604060762337274,0.8120745691538584,0.6789066892067853,0.6919188468227552,0.5691271357570784,1049-50,1843
Elf,yew,male,Vaerion,Everjudged,Vaerion Everjudged,18,academic,7,mental_health_disability,0.5014993369938102,0.7865678200507049,0.6569827125188941,0.5968166357074545,0.31849974660827596,0.5514993369938103,0.7365678200507049,0.506982712518894,0.5968166357074545,0.698499746608276,0.6838666279416914,0.7594454289481666,0.8311566671318873,0.6111720623299922,0.7057861603412545,0.7129797161433115,0.6426660949243882,0.6965275925335909,1049-50,1844
Dwarf,malachite,female,Brina,Filigree,Brina Filigree,18,academic,8,other_neurodivergence,0.6115370146170334,0.7883324853551148,0.4837888696437972,0.7913832070263397,0.30519657138189377,0.7615370146170333,0.8383324853551147,0.5337888696437972,0.7913832070263397,0.4551965713818938,0.745779921253205,0.8929436183116624,0.6995212772193489,0.6809546038346588,0.7537105632374919,0.7585717684585486,0.7324889321210875,0.9471321196742174,1049-50,1845
Elf,palm,male,Coren,Horizonchant,Coren Horizonchant,18,academic,1,no_known_disabilities,0.7652628700989677,0.6343952051016587,0.7133610093349283,0.659082866165144,0.4721309027049013,1.0,0.6843952051016586,0.9133610093349283,0.659082866165144,0.42213090270490133,0.7960269272182791,0.8474401118622629,0.5214325915032015,0.9999146685964335,0.8760430599494681,0.8725733577004721,0.677601311976126,0.7735238474041831,1049-50,1846
Dwarf,bismuth,male,Dremel,Ironglint,Dremel Ironglint,20,academic,4,no_known_disabilities,0.8456850699024544,0.5902382419620973,0.5744790524973568,0.5663133077871583,0.5255054067242765,0.9456850699024544,0.7402382419620973,0.5744790524973568,0.5663133077871583,0.5255054067242765,0.9258099935526192,0.6060848646340448,0.5529495184923546,0.7999482608428603,0.8606984569517173,0.7846464551929357,0.9848172796541587,0.44697757470942845,1049-50,1847
